"349190600","BIELSKO-BIA£A","2020","03","01",7.1,"",5.5,"",7.3,"",6.1,"",59.5,"",956.7,"",1004.5,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","02",6.5,"",4.6,"",7.3,"",6.6,"",65.6,"",950.6,"",998.1,"",.8,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","03",7.4,"",6.0,"",9.3,"",7.7,"",66.1,"",951.9,"",999.1,"",.1,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","04",6.6,"",2.8,"",2.9,"",5.8,"",77.8,"",963.0,"",1011.8,"",1.2,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","05",.8,"",3.4,"",3.0,"",4.7,"",65.0,"",960.6,"",1009.4,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","06",7.3,"",3.5,"",5.4,"",5.7,"",63.4,"",952.0,"",999.9,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","07",7.1,"",5.8,"",4.7,"",6.5,"",77.0,"",962.4,"",1010.9,"",.6,"",2.7,""
"349190600","BIELSKO-BIA£A","2020","03","08",5.9,"",2.5,"",2.5,"",6.0,"",81.8,"",971.8,"",1021.1,"",.1,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","09",2.9,"",2.9,"",3.1,"",4.9,"",67.1,"",966.7,"",1015.7,"",.0,"",.2,""
"349190600","BIELSKO-BIA£A","2020","03","10",5.5,"",3.8,"",6.5,"",6.0,"",64.1,"",965.5,"",1013.8,"",.0,"",3.3,""
"349190600","BIELSKO-BIA£A","2020","03","11",7.3,"",7.9,"",9.0,"",8.3,"",72.8,"",963.4,"",1011.2,"",3.3,"",.5,""
"349190600","BIELSKO-BIA£A","2020","03","12",7.0,"",7.9,"",12.2,"",8.6,"",62.0,"",964.5,"",1011.8,"",.0,"",4.7,""
"349190600","BIELSKO-BIA£A","2020","03","13",5.0,"",6.6,"",7.8,"",5.7,"",54.8,"",966.2,"",1014.3,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","14",4.6,"",3.6,"",2.8,"",4.2,"",55.6,"",974.2,"",1023.7,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","15",.6,"",2.5,"",1.9,"",3.0,"",44.5,"",979.1,"",1028.9,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","16",3.9,"",4.5,"",6.7,"",2.9,"",29.0,"",976.5,"",1025.3,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","17",.6,"",2.8,"",8.7,"",5.3,"",48.4,"",979.8,"",1028.4,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","18",2.9,"",2.5,"",9.3,"",7.1,"",63.9,"",980.7,"",1029.4,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","19",2.8,"",2.5,"",11.7,"",7.4,"",56.8,"",977.3,"",1025.3,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","20",6.4,"",2.1,"",10.3,"",8.7,"",69.6,"",974.3,"",1022.4,"",.0,"",7.1,""
"349190600","BIELSKO-BIA£A","2020","03","21",7.8,"",4.0,"",2.6,"",6.2,"",82.9,"",975.0,"",1024.5,"",1.8,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","22",6.6,"",2.0,"",-2.1,"",3.9,"",73.6,"",981.1,"",1031.8,"",.9,"",.1,""
"349190600","BIELSKO-BIA£A","2020","03","23",5.5,"",4.0,"",-2.0,"",2.8,"",54.1,"",985.2,"",1036.1,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","24",.0,"",6.4,"",-1.1,"",2.7,"",48.9,"",985.2,"",1035.9,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","25",2.0,"",4.6,"",.3,"",2.6,"",43.8,"",982.3,"",1032.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","26",5.6,"",3.6,"",3.9,"",3.9,"",48.5,"",978.4,"",1027.9,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","27",1.3,"",3.0,"",7.5,"",5.3,"",54.1,"",974.0,"",1022.6,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","28",.6,"",2.1,"",7.2,"",5.4,"",56.3,"",968.0,"",1016.4,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","29",5.3,"",4.5,"",4.8,"",6.0,"",71.4,"",967.1,"",1015.8,"",.0,"",4.2,""
"349190600","BIELSKO-BIA£A","2020","03","30",5.5,"",2.9,"",-1.5,"",3.8,"",69.9,"",974.5,"",1024.8,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2020","03","31",6.0,"",1.9,"",-1.0,"",4.0,"",72.1,"",976.9,"",1027.2,"",.5,"",.1,""
"349190625","ZAKOPANE","2020","03","01",7.3,"",1.1,"",2.5,"",5.6,"",76.1,"",906.4,"",.0,"8",.4,"",.1,""
"349190625","ZAKOPANE","2020","03","02",4.8,"",1.9,"",3.2,"",5.4,"",72.4,"",899.9,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","03",7.3,"",2.4,"",7.8,"",6.7,"",64.0,"",901.5,"",.0,"8",1.6,"",3.7,""
"349190625","ZAKOPANE","2020","03","04",7.9,"",1.0,"",-.1,"",5.5,"",89.8,"",910.0,"",.0,"8",8.9,"",.0,""
"349190625","ZAKOPANE","2020","03","05",.3,"",1.1,"",-1.6,"",3.9,"",74.4,"",908.7,"",.0,"8",.0,"",.5,""
"349190625","ZAKOPANE","2020","03","06",6.5,"",2.5,"",2.8,"",4.7,"",62.5,"",901.0,"",.0,"8",.1,"",.0,""
"349190625","ZAKOPANE","2020","03","07",6.9,"",2.0,"",.6,"",5.2,"",81.9,"",910.1,"",.0,"8",.1,"",.1,""
"349190625","ZAKOPANE","2020","03","08",6.9,"",1.3,"",.0,"",4.8,"",79.3,"",918.3,"",.0,"8",.3,"",.0,""
"349190625","ZAKOPANE","2020","03","09",1.8,"",1.4,"",-.2,"",4.3,"",74.0,"",914.2,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","10",5.0,"",1.8,"",1.6,"",4.8,"",70.5,"",913.5,"",.0,"8",.0,"",.4,""
"349190625","ZAKOPANE","2020","03","11",7.6,"",3.0,"",6.4,"",7.2,"",75.1,"",912.2,"",.0,"8",1.5,"",.6,""
"349190625","ZAKOPANE","2020","03","12",5.1,"",3.3,"",10.5,"",7.4,"",60.4,"",913.7,"",.0,"8",.0,"",2.2,""
"349190625","ZAKOPANE","2020","03","13",5.3,"",3.1,"",4.5,"",5.2,"",62.9,"",914.2,"",.0,"8",.0,"",.1,""
"349190625","ZAKOPANE","2020","03","14",5.6,"",3.0,"",-.2,"",3.6,"",59.6,"",920.2,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","15",.3,"",1.0,"",-1.8,"",2.4,"",50.6,"",925.7,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","16",3.6,"",2.4,"",3.1,"",2.3,"",30.8,"",924.3,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","17",1.4,"",1.6,"",4.9,"",4.7,"",55.5,"",927.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","18",3.0,"",1.5,"",6.8,"",5.8,"",62.5,"",928.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","19",2.4,"",2.0,"",7.6,"",5.8,"",59.4,"",925.6,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","20",6.0,"",.8,"",6.6,"",7.0,"",72.5,"",922.2,"",.0,"8",.0,"",1.8,""
"349190625","ZAKOPANE","2020","03","21",7.9,"",1.8,"",-.1,"",5.6,"",90.8,"",920.3,"",.0,"8",12.6,"",.7,""
"349190625","ZAKOPANE","2020","03","22",6.1,"",2.0,"",-5.8,"",3.0,"",74.1,"",925.0,"",.0,"8",1.0,"",6.4,""
"349190625","ZAKOPANE","2020","03","23",8.0,"",1.8,"",-6.5,"",3.1,"",83.5,"",928.9,"",.0,"8",2.1,"",.2,""
"349190625","ZAKOPANE","2020","03","24",.8,"",1.8,"",-6.2,"",2.3,"",62.3,"",929.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","25",1.3,"",1.6,"",-5.3,"",2.4,"",61.5,"",927.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","26",5.6,"",1.0,"",.9,"",4.0,"",63.5,"",925.2,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","27",1.0,"",.9,"",4.4,"",4.9,"",63.5,"",921.9,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","28",3.9,"",1.0,"",4.6,"",5.0,"",62.1,"",915.9,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2020","03","29",6.3,"",1.5,"",3.8,"",5.4,"",68.6,"",913.5,"",.0,"8",.0,"",3.0,""
"349190625","ZAKOPANE","2020","03","30",6.0,"",1.5,"",-4.9,"",3.4,"",78.8,"",919.5,"",.0,"8",.8,"",.0,""
"349190625","ZAKOPANE","2020","03","31",4.4,"",1.1,"",-4.1,"",2.9,"",65.9,"",922.3,"",.0,"8",.0,"",.1,""
"349190650","KASPROWY WIERCH","2020","03","01",8.0,"",9.1,"",-4.2,"",4.3,"",94.3,"",786.8,"",.0,"8",2.9,"",7.1,""
"349190650","KASPROWY WIERCH","2020","03","02",6.1,"",11.9,"",-4.0,"",4.3,"",94.4,"",780.8,"",.0,"8",2.3,"",.3,""
"349190650","KASPROWY WIERCH","2020","03","03",7.8,"",12.3,"",-1.6,"",5.3,"",96.6,"",782.8,"",.0,"8",5.5,"",2.1,""
"349190650","KASPROWY WIERCH","2020","03","04",8.0,"",5.5,"",-7.0,"",3.4,"",92.3,"",787.8,"",.0,"8",11.5,"",1.0,""
"349190650","KASPROWY WIERCH","2020","03","05",2.0,"",8.3,"",-9.3,"",2.6,"",85.4,"",786.8,"",.0,"8",.0,"",.4,""
"349190650","KASPROWY WIERCH","2020","03","06",7.3,"",13.1,"",-6.4,"",3.3,"",87.1,"",780.8,"",.0,"8",.3,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","07",7.4,"",4.3,"",-6.0,"",3.7,"",92.9,"",788.6,"",.0,"8",.0,"",1.0,""
"349190650","KASPROWY WIERCH","2020","03","08",7.8,"",3.9,"",-7.7,"",3.1,"",91.1,"",795.0,"",.0,"8",1.2,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","09",3.9,"",5.0,"",-7.1,"",3.3,"",90.8,"",792.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","10",6.0,"",7.0,"",-5.2,"",3.7,"",89.5,"",792.2,"",.0,"8",.5,"",.1,""
"349190650","KASPROWY WIERCH","2020","03","11",7.6,"",11.8,"",-1.0,"",5.5,"",96.3,"",793.0,"",.0,"8",.2,"",.3,""
"349190650","KASPROWY WIERCH","2020","03","12",6.6,"",13.6,"",.6,"",5.8,"",91.0,"",794.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","13",5.9,"",11.6,"",-4.1,"",3.7,"",79.8,"",793.2,"",.0,"8",.0,"",.1,""
"349190650","KASPROWY WIERCH","2020","03","14",7.0,"",7.3,"",-9.7,"",2.7,"",89.6,"",796.0,"",.0,"8",.2,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","15",.3,"",6.9,"",-7.4,"",.9,"",27.4,"",801.7,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","16",2.8,"",14.1,"",-4.2,"",1.5,"",32.6,"",802.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","17",1.9,"",4.5,"",-1.6,"",4.2,"",75.8,"",806.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","18",4.0,"",3.9,"",.4,"",4.7,"",75.9,"",808.1,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","19",2.8,"",2.9,"",1.9,"",4.2,"",59.8,"",805.9,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","20",6.1,"",4.1,"",.6,"",5.4,"",84.6,"",802.2,"",.0,"8",.0,"",.2,""
"349190650","KASPROWY WIERCH","2020","03","21",7.3,"",8.9,"",-6.7,"",3.4,"",88.1,"",796.5,"",.0,"8",12.7,"",2.6,""
"349190650","KASPROWY WIERCH","2020","03","22",7.8,"",11.5,"",-15.0,"",1.6,"",85.0,"",796.8,"",.0,"8",3.5,"",7.7,""
"349190650","KASPROWY WIERCH","2020","03","23",8.0,"",11.1,"",-15.2,"",1.6,"",84.8,"",800.0,"",.0,"8",4.9,"",.8,""
"349190650","KASPROWY WIERCH","2020","03","24",3.1,"",5.6,"",-13.6,"",1.9,"",85.5,"",802.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","25",2.6,"",5.3,"",-10.5,"",1.8,"",66.4,"",801.5,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","26",5.9,"",6.3,"",-3.1,"",3.4,"",68.3,"",802.9,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","27",1.9,"",3.3,"",.7,"",3.6,"",56.5,"",801.7,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","28",3.9,"",4.5,"",-2.0,"",3.9,"",74.3,"",796.0,"",.0,"8",.4,"",.0,""
"349190650","KASPROWY WIERCH","2020","03","29",5.9,"",4.1,"",-3.5,"",4.1,"",86.9,"",792.9,"",.0,"8",.3,"",3.2,""
